Id,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,hybrid_neg,hybrid_neu,hybrid_pos,hybrid_compound,hybrid_sentiment,confidence,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
227,0.139,0.754,0.108,-0.3774,0.0101740025,0.07105039,0.9187756,0.048821803,0.27593526,0.67554295,0.52280116,Positive,0.67554295,B007JFV6RK,A2WQBT7RS1HSSU,"Wade Jackman ""wpjackman""",1,1,5,1346025600,Best Bloody Mary mixer,"I think I have tried just about every Bloody Mary mixer on the market at one time or the other.  Most have too much sugar or worst, corn syrup.  This mixer is all natural ingredients and very tasty. It does have a little kick. Enjoy."
228,0.106,0.718,0.176,0.5475,0.003924311,0.06404401,0.93203163,0.03454702,0.2602308,0.70522213,0.813925,Positive,0.70522213,B007JFV6RK,A3LCMQ815MBJW9,Patty,1,1,5,1338163200,The Best,"Might be a little spicy for some, but this stuff rocks. I use 1/2 and1/2 with V8 for a milder version , or the best is a Bloody Caesar!<br />Half mix ,half clamato!"
229,0.0,0.837,0.163,0.6486,0.38766932,0.4994925,0.11283823,0.27136853,0.6007447,0.12788677,0.0021982193,Neutral,0.6007447,B007JFV6RK,A2UC5JUVHIF80L,Abendago,1,1,5,1334016000,Mcclures bloody Mary mix,Took me one or two to get used to the pickle taste.  But now aim hooked and have to keep a bottle on hand
230,0.025,0.854,0.121,0.6478,0.8679321,0.115751006,0.01631689,0.61505246,0.33722568,0.04772182,-0.40179062,Negative,0.61505246,B001L4ELRW,A1AK335P17JXL0,Victoria Brown,0,0,1,1345593600,Not Good,This candy is not as described. The middle is almost hard it is not a silky or smooth filling as described.<br />Looks and tastes like it's way past it's expiration date.<br />Would never reccommend this. Paid a good chunk of cash for nothing
231,0.03,0.726,0.244,0.9281,0.001267234,0.01507466,0.98365813,0.009887064,0.22835226,0.76176065,0.96610355,Positive,0.76176065,B003SO503C,A2ODZ3CH8PMYTL,Nanette,0,0,5,1347235200,Love this tea!,"I started drinking the power slim tea when I was on the HCG diet to help curb cravings. Since I liked it so well, I tried some of the others and I am now hooked!  They are so satisfying that I drink them all the time.  The Energy gives you that extra pick-me-up in the afternoons that helps keep me going all day, no matter how long."
232,0.0,0.904,0.096,0.8144,0.0010959037,0.032064773,0.9668393,0.00076713256,0.29364535,0.7055875,0.9203404,Positive,0.7055875,B003SO503C,A3OXRFCJI67IMN,Bold Consumer,0,0,5,1333843200,Really Nice Taste!,"I'm trying several of the Wu Yi teas. I like this one particularly because of the subtle citrus taste. It also has a natural sweetness.<br /><br />The ingredients include Organic Wu-Li Cliff Oolong Tea (700 mg), Organic Black Tea (600 mg), Organic Green Tea Extract (100 mg), Proprietary blend (600 mg), plus some Ginseng (panax), Orange Peel, Lemon Grass, and Guarana. Other Ingredients: Natual Orange and Citrus flavors.<br /><br />My goal is to drink more tea and less coffee. I am enjoying trying a different kind of tea every day. I'll be coming back to this one."
233,0.0,0.807,0.193,0.8126,0.002680354,0.018354544,0.9789651,0.0018762478,0.25494817,0.74317557,0.92717934,Positive,0.74317557,B003ZFXJDW,A2HL6876LDPJIM,flageolet,0,0,5,1343692800,just give me some watermelon and citron sea salt,"i cannot live without this citron falksalt, it is wonderful on watermelon, fish, almost any food requiring salt and in my world it all does.  just try it on red juicy watermelon, wonderful experience."
234,0.103,0.729,0.169,0.2481,0.9334733,0.059465062,0.007061624,0.6843313,0.26032555,0.055643138,-0.5740582,Negative,0.6843313,B003ZFXJDW,A2KPPGFMPD20M6,Linda Albert,0,0,1,1343692800,Furniture Polish Taste,"Terrible! Artificial lemon taste, like Pledge Lemon Furniture Polish. Don't do this to yourself. Just use plain flake salt and some fresh grated lemon zest."
235,0.0,0.805,0.195,0.8655,0.0013840138,0.0083783325,0.99023765,0.00096880965,0.24736483,0.75166637,0.95184755,Positive,0.75166637,B003ZFXJDW,AJ94Y22SUFCGU,Gwenhwyfar,0,1,5,1303257600,Big tub o' salt,"These things are huge! I love the way the crystals crunch, and the flavor is not too overpowering or too subtle. This lemony flavor is my favorite--it's good on almost everything. You'll have plenty of flavored salt for a long time if you buy this."
236,0.11,0.792,0.098,-0.4786,0.87115103,0.1087741,0.020074826,0.6428057,0.31374186,0.04345238,-0.73933333,Negative,0.6428057,B001HTL6CY,A1KLA02LZXAT46,Dandelion,0,0,2,1302307200,"Taste is neutral, quantity is DECEITFUL!","The taste of these white cheddar flat breads is like a regular cracker - which is not bad, except that I bought them because I wanted a cheese taste.<br /><br />What was a HUGE disappointment? How misleading the packaging of the box is. The photo on the box (I bought these in store) makes it look like it is full of long flatbreads (expanding the length and width of the box). Wrong! The plastic tray that holds the crackers is about 2"" smaller all around - leaving you with about 15 or so small flatbreads.<br /><br />What is also bad about this is that the company states they use biodegradable and eco-friendly packaging. FAIL! They used a HUGE box for a ridiculously small amount of crackers. Not ecofriendly at all.<br /><br />Would I buy these again? No - I feel ripped off. The other crackers (like Sesame Tarragon) give you a little<br />more bang for your buck and have more flavor."
237,0.041,0.793,0.166,0.9387,0.0022035118,0.016126266,0.98167026,0.013842458,0.2491884,0.7369692,0.96723676,Positive,0.7369692,B000WFRMRW,A2GN6W82DZNUN8,jackman,0,0,5,1341878400,Eukanuba puppy small breed dog food,"This is the ultimate puppy food.  The kibbles are great for small breeds.  High in digestible nutrients as opposed to fillers some companies use.  Less waste results from the high quality ingredients.  I have been hunting, training, showing and handling various breeds of dogs for nearly 40 years, with multiple National Champions.  I have been highly satisfied with Eukanuba's quality and the results I have obtained feeding their foods.  My recent purchases are with WAG, through AMAZON.com.  Their prices are the best I have found and they are very good at shipping immediately on items in stock."
238,0.029,0.798,0.174,0.9936,0.14144753,0.36139446,0.49715802,0.10771327,0.49237612,0.4002106,0.5470773,Neutral,0.49237612,B000WFRMRW,A3Q7QBDSAZ670I,B. Barnett,0,0,4,1331251200,High Quality... But it gave my dog wicked gas..,"The recommendation when we bought our puppies (lhasa/bichon mix and lhasa/poodle mix) was that we continue them on the food that they have had since being weaned. This is a somewhat expensive food so I can't say that we were terribly pleased but we loaded up on the stuff and headed home.<br /><br />Let me just say this, I have had small dogs before. Never have I seen such gas issues. Both of them consistently had foul gas. Consistently. Usually when they're sitting on our laps but, you know. They're dogs.<br /><br />When we got through the first bag of this stuff, we purchased more on amazon. It was a great price for it since we got a 40 lb bag for the price of (I think) a 15 lb bag at Petco. But, they continued to have gas. I mean, they loved the food, don't get me wrong and they loved it more when we'd mix in some water and it would be like soft food. Somehow that made their gas worse but I think I'll have to give that responsible to the speed with which they chowed down- can't blame the food itself for gluttony.<br /><br />Eventually, we switched their food. No more farting. I think it was due to the high fat content which undoubtedly is necessary for very small puppies. They just need that in their diet. I think that we were advised to keep them on it for much longer than was useful (they said up until 1 year). Yeah right, you try dealing with gas for that long. Around 6 mos of age we switched to PuppyChow. Much better. Granted, they don't like it as much, but we humans like it a whole lot better."
239,0.064,0.7,0.236,0.9677,0.0022388007,0.010961032,0.9868002,0.020767162,0.21767272,0.76156014,0.9795029,Positive,0.76156014,B001EO5ZME,AF72GTWZGAC61,Pinkhat,0,0,5,1330387200,Great tasting green tea and such a great deal.,"A very delicate green tea with a smooth light taste and an subtle floral tones and no bitter aftertaste.<br /><br />In the 20+ years we have been drinking Ahmad teas not even once have we been disappointed. The superb quality of Ahmad teas has remained consistent throughout the years.<br /><br />I am so happy to find Ahmad teas available here (thanks Amazon!) because only a few stores carry it in my area and they are quite a few miles away. The current deal for the pack of 6 is superb (much cheaper than I can find locally).<br /><br />This is a great tasting tea, which I am happy to recommend."
240,0.0,0.72,0.28,0.765,0.0056281886,0.056015905,0.9383559,0.003939732,0.25521114,0.74084914,0.88240945,Positive,0.74084914,B0093NIWVO,A1JT114SOITFFO,Dan & Eileen,0,0,5,1350691200,OMG best chocolate jelly belly,"Fresh,a great way to get a little chocolate in my life without a million calories. They taste just like chocolate pudding."
241,0.066,0.71,0.223,0.9553,0.015070651,0.06331327,0.921616,0.030349456,0.25731927,0.71203125,0.92117167,Positive,0.71203125,B001EO5ZMY,AF72GTWZGAC61,Pinkhat,3,3,5,1330732800,Excellent loose tea.,"If you like the Ceylon tea variety, you will certainly enjoy and appreciate this tea.<br /><br />I am so happy to find Ahmad teas available here (thanks Amazon!) and very surprised at the negative review from 2009 because in the 20+ years we have been drinking Ahmad teas not even once have we been disappointed. The superb quality of Ahmad teas has remained consistent throughout the years.<br /><br />The current deal for the pack of 4 is very good (cheaper than I can find locally).<br /><br />Highly recommended.<br /><br />NOTE: This listing's description is confusing. Each packet of tea weighs 500 grams, which equals 1.1 pounds or 17.6 ounces."
242,0.0,0.765,0.235,0.807,0.0037303367,0.025477463,0.97079223,0.0026112357,0.24733421,0.7500546,0.9190433,Positive,0.7500546,B001EO5ZMY,AOSK1PLKNT64,Mrclouky,1,1,5,1323820800,Good anytime hot tea,"I've been enjoying this tea for years.  This tea is good mornings, afternoons or evenings.  My local store went out of buisiness....Thanks Amazon!  I use a bodum tea press to prepare a pot."
243,0.0,0.76,0.24,0.9344,0.0009367835,0.013776078,0.9852872,0.0006557484,0.23764326,0.761701,0.96936524,Positive,0.761701,B001EO5ZMY,A1DAHZRJTX5X1Z,Erfan,1,1,5,1302739200,My everyday cup of Tea,"Hi, I have to have black tea everyday. I have done it in the past 25 years and it's a habit of mine. Ahmad tea is one of my favorite brands and I highly recommend it if you like black tea. I think this is going to remain my favorite for the next 100 years or so :)"
244,0.0,1.0,0.0,0.0,0.20171839,0.6541579,0.1441237,0.14120287,0.7579105,0.10088659,-0.040316284,Neutral,0.7579105,B001EO5ZMY,A7WE8ZWEJG34E,Kapitoshka,2,3,4,1272499200,This is what you get in the store,I have tried it out despite the other review and I found that this is exactly the same tea i buy in either Russian or Italian groceries.
245,0.081,0.63,0.289,0.765,0.0013204154,0.02792965,0.9707499,0.02522429,0.20855075,0.766225,0.9081006,Positive,0.766225,B001EO5ZMY,A1W4LZ4VZDF29Y,"Guy S. Painter ""gspainter""",0,0,4,1275091200,Ahmad Tea,Ahmad Tea is an excellent looseleaf tea eith hot or for making iced tea. Great flavor with no lingering aftertaste.
246,0.072,0.825,0.103,0.682,0.6343513,0.29252625,0.07312244,0.4656459,0.45226836,0.08208571,-0.1882602,Negative,0.4656459,B001EO5ZMY,A3E81HFGNME65J,suave,1,9,2,1245456000,Disappointed,"I've been drinking this tea for the past 8 or 10 years, usually buying a box or two when visiting large metropolitan areas, where many Middle-Eastern stores carry loose Ahmad teas, usually at $5-7 for a pound box.  I've always considered it an unremarkable but robust tea, with enough aroma and taste, and beautiful reddish color, perhaps not good enough a tea to drink on its own, but a decent base for mixes.<br />This tea, however, is nothing of the sort. Freshly opened package has almost no characteristic tea smell, and the brewed tea is weak, flat and tasteless.  Somehow it just does not seem to be the same product anymore. So, you get a lot of tea for the money, but the quality is such that you might as well drink Lipton bags, they are not that much worse."
247,0.075,0.633,0.292,0.9757,0.009014595,0.020562656,0.97042274,0.028810218,0.20429386,0.7668959,0.96569574,Positive,0.7668959,B007TFONH0,AMRNVZKWF6519,confettissimo,1,1,5,1338508800,Wonderful!,"I love love love this deal - it's way fun to pick from so many! Teas and chocolates and ciders as well as many coffees. The other outfits that assemble samplers are boring - they do the choosing, and from a much narrower range. The sellers here are very nice, also, and will answer questions via email about the slightly confusing ordering method (it's easy). If you want great packaging, forget it - they ship fast, and the kups are just tossed loose in a box. Who cares?"
248,0.0,0.869,0.131,0.7717,0.0049928445,0.06529996,0.9297072,0.0034949912,0.30640996,0.69009507,0.87881005,Positive,0.69009507,B007TFONH0,A10IFYN5U6X20R,onemagoo,0,0,5,1350172800,Best way to buy kcups,"Once you've tried some random sampler packs (and now are overloaded with decafs,extra bolds, or teas), this is a great way to get exactly the brands or style that you want.  Received the order in a couple of days and was exactly what I ordered.  This was my second order and I'll be ordering this item again."
249,0.0,0.602,0.398,0.9351,0.004430399,0.040890418,0.95467913,0.003101279,0.2092233,0.7876754,0.945704,Positive,0.7876754,B007TFONH0,A3ICO2ROSXHIPM,tightwad,0,0,5,1340755200,delicious,good products and fast shipping equals a happy me. a little pricey but you can hand pick a few good flavors...a few i cant find anywhere else so def worth the price
250,0.0,0.75,0.25,0.7184,0.036980394,0.5882385,0.37478116,0.025886275,0.6367669,0.3373468,0.45198047,Neutral,0.6367669,B000GGKQSO,A1OE23J37ZPDXE,Donald Edward Liberman,0,0,5,1270944000,keeps you out of the dentest chair,If used on a daily basis you will keep your gums healty and between your teeth clean and free of plack.
251,0.047,0.781,0.172,0.9476,0.0018104169,0.012259974,0.98592967,0.015367292,0.24288198,0.7417507,0.97316337,Positive,0.7417507,B007J32WX4,A3957BBBNL1TLJ,Susan Hannon,2,2,5,1334361600,Super!  SuperFoods are Super easy!,"WOW!  This product is very impressive. I bought the 8oz blueberry and was pleased with packaging, price and shipping.  The powder dissolves instantly.  Even in water!  I've just been mixing a 1/4 tsp in a small glass of water for now and drinking it down and it tastes great!, but will add it to my smoothies and juiced fruit juices next. This product is so economical compared to purchasing fresh blueberries, especially because there is no waste due to mold or overripe berries thrown away.  I think you could add this to baked or unbaked foods as well.  I'm excited to add more of the SuperFoods to my diet in this fast and easy way. I definitely will being trying the other flavors soon."
252,0.076,0.924,0.0,-0.4823,0.19499953,0.41602755,0.38897297,0.15929967,0.5684193,0.27228108,-0.008908629,Neutral,0.5684193,B0017129DC,A2EPNS38TTLZYN,tedebear,0,0,3,1312675200,Pok Chops,The pork chops from Omaha Steaks were very tasty but at the same time exceptionally dry. Pork is usually dry meat but these were to the extreme. Possibly shipping them frozen and keeping them frozen was partly the problem.
253,0.107,0.893,0.0,-0.4767,0.96883047,0.028154401,0.0030151159,0.7102813,0.28760806,0.0021105811,-0.81908077,Negative,0.7102813,B0002567IW,A1SSKFPX72MSMR,"Janna M. Sicard ""missjanna""",0,0,1,1344556800,Sad outcome,"Five minutes in, one tentacle was bitten off, ball inside cracked in half. Not durable enough to be a dog toy. Disappointed :(. So is the dog :(."
254,0.0,0.801,0.199,0.9698,0.0221607,0.22714952,0.75068974,0.01551249,0.39930466,0.58518285,0.80091023,Positive,0.58518285,B0048IC328,ATY9Z65HYE0W6,mrsmaverick,0,0,4,1346889600,Best Energy Shot For Me,I am chemical sensitive as well as sugar-free. I have been using this product for over a year. I use it maybe once a week at the most. I drink 1/2 the bottle and then boost my energy after an hour or two depending on how I feel. IMO this doesn't replace my a.m. coffee but is sweet in the early afternoon when I start to fade. Once in a while I drink a full bottle before a workout. I've been drinking Guayaki Yerba Mate teas for years. Compared to the many toxic energy boosters out there I highly recommend this. This product is clean and doesn't leave nasty chems behind in the body. Try it before you judge from a review - everyone's body reacts differently.
255,0.091,0.736,0.172,0.4118,0.05961422,0.31474912,0.6256367,0.06902996,0.44112438,0.4895457,0.5197556,Positive,0.4895457,B0048IC328,A1W867A8DSHFHC,no name,1,3,1,1339804800,Don't Waste Your Money,"I felt energized within five minutes, but it lasted for about 45 minutes. I paid $3.99 for this drink. I could have just drunk a cup of coffee and saved my money."
256,0.103,0.699,0.198,0.9805,0.39860213,0.42504507,0.17635281,0.30992147,0.50723153,0.18284696,0.13857555,Neutral,0.50723153,B0048IC328,A375ZA7IJH2ZGQ,Jihan S.,3,7,2,1317772800,"If you can't handle caffeine, this is not for you.","Yes, it's probably healthier than 5-Hour Energy or Starbucks shots but if you're looking to avoid a caffeine overload, this is still not for you. Most energy drinks cannot be made w/ out a high dosage of caffeine. I believe the caffeine content of 1 Guayaki shot is 150 mL - probably lower than other un-healthy energy shot drinks but I believe most other people avoid the top brands b/c they contain too much caffeine and/or sugar. If you do not react well to caffeine, Guayaki is not a good buy either. I definitely feel an energy boost w/ 1 full Guayaki shot but not w/ out all the other caffeine side effects - irritability, nervousness, mood-swings. Caffeine overdose is why I stopped drinking coffee. But it looks even organic energy drinks are still not safe.<br /><br />Now you're NOT sensitive to caffeine, then it's a great buy. It's not loaded w/ sugar. The taste is easy and pleasant. It's not loaded w/ a bunch of chemicals like 5-Hour shots or Starbucks drinks. And the energy boost lasts for about 4 to 5 hours. Takes about 5 to 7 minutes to kick in but all this probably depends on your body/weight.<br /><br />Side note - if you want to feel energized during the day, have a protein drink first thing in the morning and stay away for heavy, fattening foods during the day that will make you feel sluggish and sleepy!"
257,0.034,0.664,0.302,0.9463,0.0016951454,0.008922462,0.9893824,0.011386602,0.20544572,0.78316766,0.975271,Positive,0.78316766,B0025WIAN0,A2WT4IIHNFJGYT,Diana KD,0,0,5,1347321600,"Yum, Yummy, Yummier","These Nature Valley Nut Lovers Variety Pack was perfect. Although I wasn't sure about the peanut butter bar, it was excellent. I loved the Roasted Almond, Roasted Pecan and the Peanut Butter.<br /><br />I will definately buy from this seller again. Quick shipping and very fresh."
258,0.105,0.816,0.079,-0.3489,0.97898453,0.018780319,0.0022350643,0.7167891,0.25794622,0.025264546,-0.78839463,Negative,0.7167891,B00821UN4M,A332AAPB4P75L4,Heather Crimson,2,2,1,1348099200,Reeks like chemicals,"I so wish I would have read this review before purchasing TWO gallons of this oil for my health issues. It reeks like a chemical rubber smell. This smell is coming from the black rubber gasket in the lid. When I called to report the situation to the company, Sabrina told me I would have to pay to send them a sample to have tested by a lab. Unbelievable. Good customer service would indicate that they would pay for the product to be returned and give me a full refund, including shipping. The product is faulty. Period. I will never order anything from this company again and do not recommend it to anyone based on this horrible customer service and lack of responsibility and ownership."
259,0.04,0.841,0.119,0.8883,0.102892995,0.2816631,0.61544394,0.0840251,0.44946414,0.46651074,0.6252756,Positive,0.46651074,B00821UN4M,A3MQSTAAJSUGF9,mommy11,1,1,2,1345161600,Disappointed!,"This product has a strong after-taste of Crayola crayons!<br /><br />I am in the process of trying different brands of coconut oils for cooking purposes.  Upon opening the plastic container, the aroma of crayons immediately fills the room, and this flavor permeates the food that is cooked in it.<br /><br />I suspect the source of the problem is the plastic used in the plastic container as I have not experienced this with any of the other brands purchased.<br /><br />To date, my favorite coconut oil is distributed by Barleans.  The flavor is fantastic.  However, they do not supply a gallon-sized tub,and Dr. Mercola has the best product in that size category."
260,0.0,0.833,0.167,0.8824,0.0016668799,0.05221978,0.94611335,0.0011668159,0.28645384,0.71237934,0.9258325,Positive,0.71237934,B00473RWXY,AE508CW7ON3EP,armommi,0,0,5,1348444800,Great for Gluten-free lifestyle!!,"Had this shipped to my sister who follows a gluten-free eating plan and she reports that it is very versatile and easier than grinding almonds for a crispy crust on chicken and fish filets. Also uses it in place of bread crumbs in meatloaf and meatballs.  Stays moist when added in place of wheat flour in baking, too. Good product, good value."
261,0.0,0.613,0.387,0.9493,0.001282956,0.01255466,0.9861624,0.0008980692,0.19268826,0.8064137,0.9742056,Positive,0.8064137,B002MV23XM,A2M6O8YORUA8PW,Shirley Sacks,1,1,5,1337040000,my dog loves these,"These are healthy and my mixed Llasa, Tibetan Terrier adores them. And they are healthy and his breath doesn't smell and his teeth are in good shape because of such products. A great healthy product."
262,0.0,0.54,0.46,0.9153,0.0019815334,0.020977734,0.97704077,0.0013870733,0.17668441,0.82192856,0.9571314,Positive,0.82192856,B002MV23XM,AQ7QJ1GWE2BSR,"Alydar ""alydar""",1,1,5,1298592000,YUMMY,"A great healthy chew for my 9 wk old beagle, Rio. He loves the taste and it sure beats my arm."
263,0.106,0.706,0.188,0.5849,0.0064527984,0.02119943,0.9723478,0.03631696,0.2266396,0.73704344,0.85159636,Positive,0.73704344,B000LKZK7C,A3AER90E4ZWVN6,Al Abubakr Douglas,2,2,5,1196726400,sugar in the raw,"I really enjoy this product. I had such a hard time finding it affordable in the store. Once I found it I look no further, it's the only sugar I use.  Thanks so much."
264,0.098,0.875,0.026,-0.9218,0.44315037,0.4111758,0.14567383,0.33960524,0.550323,0.10977168,-0.48477358,Neutral,0.550323,B000LKZK7C,A25YQEBU2FAD3M,Scott Dixon,4,5,3,1295222400,Manufacturing Problems Diminish Product,"I have used and liked Sugar in the Raw for many years, after being introduced to it in a Starbucks. My most recent purchase, however, was disappointing. The sugar was lighter in color and had a crystal size maybe 1/4th of the regular size. Having large crystals was something I always really liked about Sugar in the Raw. It enhanced the quality of mixed drinks and of lattes. I called their hotline to complain and was told that they had had a problem with their recent sugar crop and that the result was less molasses in the sugar. They have had many complaints of a similar nature. This, they claimed, also reduced the crystal size. They said this problem should go away with their newer crop. The representative said that the new-crop sugar will have a 6-10 digit date code (without ANY spaces) that ends with a ""1"" and no letters. The trailing digits are a date code using the Julian calendar. (My recent bad-purchase had a space after the initial sequence of numbers and then ended with a ""51A""). Bottom line: their current product is not much better than much cheaper products. When they get a better crop, I'll go back to purchasing Sugar in the Raw."
265,0.051,0.802,0.147,0.872,0.44733712,0.3758894,0.17677343,0.328436,0.50372255,0.1678414,0.072205424,Neutral,0.50372255,B000LKZK7C,A1T14KXM4GH14A,Karen Keauhou Chun,6,8,5,1339804800,Good product but terrible agricultural practices,"""Sugar in the Raw""(tm) Please Harvest Cane w/o Burning<br />To be delivered to: HC&S<br />Dear ""Sugar in the Raw"" folks,<br /><br />We who buy your product care about the environment. And we'd like to know that you care too. When you burn the cane fields on Maui, it adds to the CO2 and worsens climate change. And the smoke from your burning is damaging the lungs of your workers, your workers' children and the residents of Maui.<br /><br />We love your product and want you to change to no-burn harvesting so we can continue to buy it, knowing we aren't contributing to Global Warming and lung disease.<br /><br />[...]"
266,0.0,0.619,0.381,0.902,0.0013527191,0.015934207,0.9827131,0.00094690337,0.19685395,0.8021992,0.9575522,Positive,0.8021992,B000LKZK7C,A1H9VU1FACOXLN,LK,1,1,5,1228089600,Sugar in the raw,Love this sugar.  I also get muscavado sugar and they are both great to use in place of regular white sugar. Recommend!
267,0.0,0.862,0.138,0.4926,0.013587698,0.08368834,0.9027239,0.009511389,0.31718183,0.67330676,0.77017534,Positive,0.67330676,B000LKZK7C,AWJ1Z81HHB0MY,Zots,1,1,5,1217635200,Sugar in the raw,Product is exactly as advertised.  What a savings!  At least half the retail price. Easy to store because of the individual packaging.
268,0.062,0.911,0.028,-0.7067,0.8397386,0.14607954,0.014181965,0.606417,0.37555566,0.018327374,-0.78989965,Negative,0.606417,B000LKZK7C,A2NP8RNW9T5BQF,A. Brazhnykova,0,0,1,1343952000,Lie!!!!,"I used to buy this sugar for years. I do not eat much sugar, but still. This sugar is called turbinado sugar, but is misleading. I picked this brand just because it says real turbinado sugar, and other brands (in the local food store) that their sugar is brown because it is colored with caramel or something.<br /><br />HOW did i find out? I needed just a sweet water few days ago. I put this Sugar in The Raw in the glass. The water became brown and on the bottom of the glass i got just PURE WHITE SUGAR CRYSTALS!!!!! What a shame on the producer! U can try to put this sugar in your mouth and after few seconds you will spit out pure white crystals as well.<br /><br />I'm just wondering if the consumers can hold the company liable for such a practice."
269,0.0,0.767,0.233,0.8176,0.0941654,0.4309063,0.47492835,0.06591578,0.5317344,0.40234986,0.511814,Neutral,0.5317344,B000LKZK7C,A2JRK3K99168A1,djn,0,0,4,1336089600,It's sugar..,"It's just sugar in the raw, it's flavor profile is much better then white sugar and it's suppose to be better for you or something. I just wish the bags were resealable."
270,0.032,0.794,0.174,0.9354,0.01208633,0.08063494,0.90727866,0.01806043,0.29464445,0.6872951,0.9072547,Positive,0.6872951,B000LKZK7C,A1L4RDILGM7D9E,Paula,0,0,4,1312934400,Excellent but not perfect,"This is a delicious sugar. It has a pretty light brown color and delicious aroma. But the granules are quite big, however -- bigger than plain refined sugar. This makes is difficult to cream butter and sugar together. But if you use it in a recipe where you will melt the sugar first before baking it, or if you use it to brew beer and plan to boil it to melt it, it is a great product. It would be the perfect sugar if only the granules were a bit finer."
271,0.0,0.839,0.161,0.5927,0.0042614522,0.06930614,0.9264324,0.0029830164,0.30021432,0.6968027,0.82332957,Positive,0.6968027,B000LKZK7C,A2VUB6YYTF234O,Anel Lopez,0,0,4,1302739200,Good product,"I only use raw sugar, it did seem a little smaller than the normal crystals but it is still good. Will buy again."
272,0.062,0.863,0.074,0.2609,0.080478296,0.16799636,0.75152534,0.0749348,0.37649745,0.5482677,0.54800284,Positive,0.5482677,B000LKZK7C,A21BLUM0I2Y3MW,Chipper,0,0,5,1297814400,You'll never use white sugar again.,"This sugar is very good.  Use this in your coffee, cereal, etc for a week and you'll never go back to white sugar, white sugar will taste terrible.  Plus from what I've read, this Raw sugar contains a lot of minerals that are missing in our diets.<br /><br />The product was delivered fast and well-packaged.  My only complaint is the price.  I wish I could find Raw sugar cheaper.  I would be happy to buy in bulk, but this is the cheapest I have found."
273,0.052,0.817,0.132,0.7003,0.4039884,0.38311824,0.21289338,0.29839188,0.5132828,0.18862537,0.07632351,Neutral,0.5132828,B000LKZK7C,A1VKNACW03M5H7,Patilo,0,0,3,1296950400,Thanks for the review Scott,"I thought this was a great buy, but as noted by Scott D., the molasses content was not up to par.  I loved the higher molasses content ""Sugar in the Raw"".  Unfortunately what I purchased recently does not have the higher molasses content and I have twelve 24 ounce bags.  I guess I'll watch for the next crop."
274,0.0,0.733,0.267,0.7346,0.0026303406,0.012056499,0.9853131,0.0018412385,0.22833955,0.7698192,0.90825784,Positive,0.7698192,B000LKZK7C,A2582KMXLK2P06,B. E Jackson,0,0,5,1296777600,great,I really love this sugar and price-wise it's much cheaper to buy it here on amazon compared to anywhere else.
275,0.037,0.693,0.271,0.9421,0.0015725591,0.010051931,0.98837554,0.012200791,0.21493636,0.7731629,0.973392,Positive,0.7731629,B000LKZK7C,A34HSMRAQY5XKX,"Nori Silverrage ""Nori""",0,0,5,1285718400,Awesome Sugar!,"Love this sugar. It tastes so much better and isn't as overly sweet tasting as ""regular"" sugar. We've used it in quite a few baking items and they always turn out very good. The price that Amazon has this set at is very good to and makes it easy to use this for everyday stuff."
276,0.132,0.711,0.157,0.3303,0.43239886,0.40196323,0.16563793,0.3422792,0.49467427,0.16304654,-0.08764267,Neutral,0.49467427,B000LKZK7C,AUUWUS51SMMT4,R. Symansky,0,0,4,1260835200,Great product - weak packaging,"Can't say anything bad about Sugar in the Raw.  I like it better than the other ""natural"" sugars. Better consistency and - I know it doesn't matter - but better color. Unfortunately, one of the ""natural"" paper bags got torn a bit in the box.  It didn't look like the box was damaged so I can't tell how it happened, but it was sort of pain to clean up half a bag that spilled all over the inside of the box and our kitchen when I opened it.  Not sure what the solution is and I'd order it again, but if it happens again, I'd switch to one of the brands that ship in an unnatural plastic bag."
277,0.0,0.523,0.477,0.9542,0.0015810925,0.008116484,0.9903024,0.0011067648,0.16258155,0.8363117,0.97836494,Positive,0.8363117,B000LKZK7C,A1YZV2UY0QDZTX,"Loves to Cook ""Loves""",1,2,5,1253750400,Excellent!,Great service! Items arrived faster than expected. Very efficient! Will use this seller again. I highly recommend this seller! Thank you for the excellent service!
278,0.025,0.809,0.167,0.937,0.007241076,0.046600923,0.94615793,0.012568753,0.27532065,0.71241057,0.93834186,Positive,0.71241057,B001D07IPG,A3QN14A5DGUA0U,J. Kraayenbrink,0,0,5,1343692800,Excellent for G/F,"Please ignore the one-star comments, if you check the bag the main ingredient IS in fact whole grain brown rice and the second is rice flower. With anything that is gluten free you have to add another ""binder"" which is where the corn flour comes in. For someone who has celiac disease and cannot have Sunchips, because they contain wheat (a key binder to any chip, cookie or cereal) this is an excellent product. My spouse and I buy these a lot because they are gluten free and absolutely delicious!"
279,0.072,0.641,0.288,0.8565,0.002770857,0.0064655575,0.9907636,0.0235396,0.19682589,0.7799345,0.94854486,Positive,0.7799345,B001D07IPG,ABHXONN9HSUZI,AmandaEve011,0,0,5,1315353600,Amazing!,Best flavor ever!  I'm addicted!  They are all good but these are by far the best.  I could live on these!  And there is no need for anymore to say....
